Unnamed: 0,date,home,away,full_time_home_goals,full_time_away_goals,full_time_home_points,full_time_away_points,goals_for_home_matching_encounter_1,goals_for_home_inverted_encounter_1,goals_for_home_any_rival_home_1,goals_for_home_any_rival_away_1,goals_for_away_matching_encounter_1,goals_for_away_inverted_encounter_1,goals_for_away_any_rival_home_1,goals_for_away_any_rival_away_1,goals_against_home_matching_encounter_1,goals_against_home_inverted_encounter_1,goals_against_home_any_rival_home_1,goals_against_home_any_rival_away_1,goals_against_away_matching_encounter_1,goals_against_away_inverted_encounter_1,goals_against_away_any_rival_home_1,goals_against_away_any_rival_away_1,points_earned_home_matching_encounter_1,points_earned_home_inverted_encounter_1,points_earned_home_any_rival_home_1,points_earned_home_any_rival_away_1,points_earned_away_matching_encounter_1,points_earned_away_inverted_encounter_1,points_earned_away_any_rival_home_1,points_earned_away_any_rival_away_1,days_since_home_matching_encounter_1,days_since_home_inverted_encounter_1,days_since_home_any_rival_home_1,days_since_home_any_rival_away_1,days_since_away_matching_encounter_1,days_since_away_inverted_encounter_1,days_since_away_any_rival_home_1,days_since_away_any_rival_away_1,goals_for_home_matching_encounter_2,goals_for_home_inverted_encounter_2,goals_for_home_any_rival_home_2,goals_for_home_any_rival_away_2,goals_for_away_matching_encounter_2,goals_for_away_inverted_encounter_2,goals_for_away_any_rival_home_2,goals_for_away_any_rival_away_2,goals_against_home_matching_encounter_2,goals_against_home_inverted_encounter_2,goals_against_home_any_rival_home_2,goals_against_home_any_rival_away_2,goals_against_away_matching_encounter_2,goals_against_away_inverted_encounter_2,goals_against_away_any_rival_home_2,goals_against_away_any_rival_away_2,points_earned_home_matching_encounter_2,points_earned_home_inverted_encounter_2,points_earned_home_any_rival_home_2,points_earned_home_any_rival_away_2,points_earned_away_matching_encounter_2,points_earned_away_inverted_encounter_2,points_earned_away_any_rival_home_2,points_earned_away_any_rival_away_2,days_since_home_matching_encounter_2,days_since_home_inverted_encounter_2,days_since_home_any_rival_home_2,days_since_home_any_rival_away_2,days_since_away_matching_encounter_2,days_since_away_inverted_encounter_2,days_since_away_any_rival_home_2,days_since_away_any_rival_away_2,goals_for_home_matching_encounter_3,goals_for_home_inverted_encounter_3,goals_for_home_any_rival_home_3,goals_for_home_any_rival_away_3,goals_for_away_matching_encounter_3,goals_for_away_inverted_encounter_3,goals_for_away_any_rival_home_3,goals_for_away_any_rival_away_3,goals_against_home_matching_encounter_3,goals_against_home_inverted_encounter_3,goals_against_home_any_rival_home_3,goals_against_home_any_rival_away_3,goals_against_away_matching_encounter_3,goals_against_away_inverted_encounter_3,goals_against_away_any_rival_home_3,goals_against_away_any_rival_away_3,points_earned_home_matching_encounter_3,points_earned_home_inverted_encounter_3,points_earned_home_any_rival_home_3,points_earned_home_any_rival_away_3,points_earned_away_matching_encounter_3,points_earned_away_inverted_encounter_3,points_earned_away_any_rival_home_3,points_earned_away_any_rival_away_3,days_since_home_matching_encounter_3,days_since_home_inverted_encounter_3,days_since_home_any_rival_home_3,days_since_home_any_rival_away_3,days_since_away_matching_encounter_3,days_since_away_inverted_encounter_3,days_since_away_any_rival_home_3,days_since_away_any_rival_away_3,goals_for_home_matching_encounter_4,goals_for_home_inverted_encounter_4,goals_for_home_any_rival_home_4,goals_for_home_any_rival_away_4,goals_for_away_matching_encounter_4,goals_for_away_inverted_encounter_4,goals_for_away_any_rival_home_4,goals_for_away_any_rival_away_4,goals_against_home_matching_encounter_4,goals_against_home_inverted_encounter_4,goals_against_home_any_rival_home_4,goals_against_home_any_rival_away_4,goals_against_away_matching_encounter_4,goals_against_away_inverted_encounter_4,goals_against_away_any_rival_home_4,goals_against_away_any_rival_away_4,points_earned_home_matching_encounter_4,points_earned_home_inverted_encounter_4,points_earned_home_any_rival_home_4,points_earned_home_any_rival_away_4,points_earned_away_matching_encounter_4,points_earned_away_inverted_encounter_4,points_earned_away_any_rival_home_4,points_earned_away_any_rival_away_4,days_since_home_matching_encounter_4,days_since_home_inverted_encounter_4,days_since_home_any_rival_home_4,days_since_home_any_rival_away_4,days_since_away_matching_encounter_4,days_since_away_inverted_encounter_4,days_since_away_any_rival_home_4,days_since_away_any_rival_away_4,goals_for_home_matching_encounter_5,goals_for_home_inverted_encounter_5,goals_for_home_any_rival_home_5,goals_for_home_any_rival_away_5,goals_for_away_matching_encounter_5,goals_for_away_inverted_encounter_5,goals_for_away_any_rival_home_5,goals_for_away_any_rival_away_5,goals_against_home_matching_encounter_5,goals_against_home_inverted_encounter_5,goals_against_home_any_rival_home_5,goals_against_home_any_rival_away_5,goals_against_away_matching_encounter_5,goals_against_away_inverted_encounter_5,goals_against_away_any_rival_home_5,goals_against_away_any_rival_away_5,points_earned_home_matching_encounter_5,points_earned_home_inverted_encounter_5,points_earned_home_any_rival_home_5,points_earned_home_any_rival_away_5,points_earned_away_matching_encounter_5,points_earned_away_inverted_encounter_5,points_earned_away_any_rival_home_5,points_earned_away_any_rival_away_5,days_since_home_matching_encounter_5,days_since_home_inverted_encounter_5,days_since_home_any_rival_home_5,days_since_home_any_rival_away_5,days_since_away_matching_encounter_5,days_since_away_inverted_encounter_5,days_since_away_any_rival_home_5,days_since_away_any_rival_away_5
2492,2007-01-01,Newcastle,Man United,2,2,1,1,0,2,3,3,2,0,2,3,2,0,1,0,0,2,3,0,0,3,3,3,3,0,0,3,491,92,9,2,491,92,2,9,1,2,2,2,3,0,1,0,3,0,1,1,1,2,3,1,0,3,3,3,3,0,0,0,778,295,16,6,778,295,6,15,1,2,3,1,2,1,1,2,2,1,2,0,1,2,3,1,0,3,3,3,3,0,0,3,1227,617,26,19,1227,617,23,30,2,0,1,1,6,0,0,2,6,0,0,3,2,0,3,1,0,1,3,0,3,1,0,3,1360,1086,36,23,1360,1086,33,44,4,5,0,1,3,3,1,1,3,3,1,1,4,5,1,0,3,3,0,1,0,0,1,3,1934,1500,58,44,1934,1500,36,51
2493,2007-01-01,Portsmouth,Tottenham,1,1,1,1,0,2,3,3,2,1,1,1,2,1,1,2,0,2,0,3,0,3,3,3,3,0,3,0,506,92,9,2,506,92,2,9,1,3,2,1,0,1,1,2,0,1,0,2,1,3,2,1,3,3,3,0,0,0,0,3,805,385,23,6,805,385,6,15,2,3,2,2,0,1,1,0,0,1,2,2,2,3,5,3,3,3,1,1,0,0,0,0,1102,695,30,16,1102,695,23,30,0,4,2,0,0,3,1,1,0,3,1,0,0,4,2,1,0,3,3,1,0,0,0,1,0,1059,44,33,0,1059,27,43,0,0,1,1,0,0,1,1,0,0,1,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,51,36,0,0,36,50
2494,2007-01-01,Reading,West Ham,6,0,3,0,0,0,0,3,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,3,0,3,3,1,0,92,9,2,0,92,2,9,0,0,1,2,0,0,2,0,0,0,2,2,0,0,1,4,0,0,0,1,0,0,3,0,0,0,16,6,0,0,6,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,30,23,0,0,15,29,0,0,2,3,0,0,2,0,0,0,0,2,0,0,0,1,0,0,3,3,0,0,3,0,0,0,44,26,0,0,26,44,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,50,37,0,0,37,51
2495,2007-01-01,Wigan,Blackburn,0,3,0,3,0,2,2,3,3,1,1,2,3,1,3,1,0,2,2,6,0,3,0,3,3,0,0,0,366,92,9,6,366,92,2,9,0,1,0,1,0,1,0,2,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,3,0,273,16,23,0,273,6,16,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,19,26,0,0,23,27,0,0,0,3,0,0,0,0,0,0,4,1,0,0,2,2,0,0,0,3,0,0,0,0,0,0,30,36,0,0,30,57,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,43,58,0,0,43,64
2496,2007-01-02,Arsenal,Charlton,4,0,3,0,3,1,6,1,0,2,1,0,0,2,2,0,3,1,2,2,3,0,3,3,0,3,0,0,290,94,10,3,290,94,3,10,4,0,2,1,0,1,2,1,0,1,2,2,4,0,2,5,3,0,1,0,0,3,1,0,822,372,17,7,822,372,6,24,2,1,3,0,1,3,3,1,1,3,0,1,2,1,0,2,3,0,3,0,0,3,3,0,1039,731,31,20,1039,731,17,31,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,2,3,1,1,1,0,1,0,0,1402,1164,45,23,1402,1164,28,45,2,0,3,2,4,3,1,2,4,3,0,1,2,0,1,3,0,0,3,3,3,3,1,0,1885,1571,51,34,1885,1571,38,52
2497,2007-01-02,Aston Villa,Chelsea,0,0,1,1,1,1,0,2,1,1,2,3,1,1,3,1,1,1,2,2,1,1,0,3,1,1,1,3,335,94,10,3,335,94,3,10,0,2,0,2,0,1,2,3,0,1,1,1,0,2,2,2,1,3,0,3,1,0,1,3,843,465,17,7,843,465,7,16,3,1,1,2,2,0,0,1,2,0,3,2,3,1,1,0,3,3,0,1,0,0,0,3,995,737,34,22,995,737,20,34,2,1,1,2,1,0,1,1,1,0,1,2,2,1,1,1,3,3,1,1,0,0,1,1,1354,1193,38,31,1354,1193,23,37,1,2,2,0,1,0,0,1,1,0,0,0,1,2,1,2,1,3,3,1,1,0,0,0,1788,1473,58,44,1788,1473,45,58
2498,2007-01-13,Blackburn,Arsenal,0,2,0,3,1,6,2,0,0,2,0,0,0,2,1,3,1,6,4,1,3,3,3,0,0,0,0,0,322,21,14,12,322,21,11,14,0,3,1,6,1,0,2,2,1,0,0,2,0,3,6,1,0,3,3,3,3,0,0,3,665,413,18,21,665,413,21,18,0,3,1,1,2,0,2,1,2,0,3,2,0,3,2,0,0,3,0,0,3,0,1,3,1036,871,35,28,1036,871,28,31,2,1,2,1,0,0,0,1,0,0,0,0,2,1,3,1,3,3,3,3,0,0,0,1,1400,1126,42,39,1400,1126,42,34,2,1,1,2,3,2,1,1,3,2,1,0,2,1,1,2,0,0,1,3,3,3,1,0,1809,1540,55,69,1809,1540,56,45
2499,2007-01-13,Bolton,Man City,0,0,1,1,2,0,3,3,0,2,1,1,0,2,2,0,2,0,2,0,3,0,3,3,0,3,0,3,357,21,14,12,357,21,12,14,0,0,2,0,1,1,2,1,1,1,1,2,0,0,0,0,0,0,3,0,3,3,3,3,756,482,18,21,756,482,21,18,1,0,4,0,3,1,2,1,3,1,0,1,1,0,1,3,0,0,3,0,3,3,3,0,1057,677,35,28,1057,677,27,35,2,6,0,1,0,2,0,3,0,2,1,0,2,6,0,1,3,3,0,3,0,0,1,3,1379,1183,45,42,1379,1183,40,45,0,2,3,1,0,0,1,0,0,0,1,0,0,2,3,1,0,3,3,3,0,0,0,0,0,1505,49,56,0,1505,56,49
2500,2007-01-13,Charlton,Middlesbrough,1,3,0,3,2,2,2,4,1,0,1,1,1,0,1,0,2,2,3,2,3,3,3,3,0,0,0,0,307,21,14,11,307,21,12,14,1,0,2,2,2,3,0,0,2,3,2,0,1,0,2,0,0,0,1,3,3,3,0,1,805,503,17,21,805,503,21,18,1,2,0,5,0,2,1,1,0,2,3,1,1,2,1,2,3,1,0,3,0,1,1,0,1036,685,28,35,1036,685,35,26,0,0,1,2,0,0,2,1,0,0,0,1,0,0,1,2,1,1,3,3,1,1,3,0,1918,1127,39,42,1918,1127,42,39,1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,1,3,1,1,3,0,1,1,1,2275,1805,49,56,2275,1805,56,49
2501,2007-01-13,Chelsea,Wigan,4,0,3,0,1,2,2,0,0,3,3,1,0,3,2,0,1,2,0,3,3,0,1,1,0,3,3,0,399,21,14,11,399,21,12,18,0,0,2,2,0,1,3,1,0,1,2,3,0,0,2,1,0,0,1,0,0,3,3,1,0,517,18,21,0,517,21,35,0,0,1,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,31,27,0,0,28,38,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,1,0,0,0,3,0,0,0,34,45,0,0,31,48,0,0,1,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,3,0,0,56,48,0,0,42,70
2502,2007-01-13,Man United,Aston Villa,3,1,3,0,1,0,3,2,0,3,0,1,0,3,2,2,1,0,0,2,3,0,3,1,0,3,1,0,511,21,14,12,511,21,11,14,3,0,3,0,1,2,3,1,1,2,1,3,3,0,0,2,3,0,3,0,0,3,3,0,721,392,18,21,721,392,21,18,4,0,3,1,0,1,1,2,0,1,1,0,4,0,0,2,3,0,3,3,0,3,3,1,1134,746,35,27,1134,746,28,33,1,0,3,1,1,2,3,2,1,2,0,2,1,0,1,2,1,0,3,0,1,3,3,1,1540,973,45,42,1540,973,45,42,1,0,1,1,0,1,1,0,0,1,1,2,1,0,1,0,3,0,1,0,0,3,1,1,1785,1400,48,56,1785,1400,49,55
2503,2007-01-13,Sheffield United,Portsmouth,1,1,1,1,0,3,1,3,0,1,1,2,0,1,0,1,0,3,1,3,0,3,3,3,0,0,1,0,0,21,14,12,0,21,12,14,0,0,0,3,0,0,1,2,0,0,1,1,0,0,3,1,0,0,0,3,0,0,0,3,0,0,18,21,0,0,21,18,0,0,2,0,0,0,0,2,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,33,28,0,0,35,28,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,1,1,0,0,42,46,0,0,42,45,0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,56,49,0,0,56,48
2504,2007-01-13,Watford,Liverpool,0,3,0,3,0,2,1,0,0,0,0,1,0,0,2,0,0,2,3,0,0,3,0,1,0,0,0,3,0,21,18,12,0,21,12,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,0,0,35,21,0,0,21,18,0,0,0,2,0,0,0,3,0,0,1,1,0,0,4,0,0,0,0,3,0,0,0,3,0,0,46,28,0,0,35,28,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,70,40,0,0,45,42,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,1,0,0,77,56,0,0,49,56
2505,2007-01-13,West Ham,Fulham,3,3,1,1,2,0,0,6,1,0,0,2,1,0,1,0,2,0,0,2,3,1,0,3,0,1,1,1,355,21,14,12,355,21,12,14,1,1,1,0,1,2,0,2,1,2,2,0,1,1,0,2,1,0,0,1,1,3,1,1,1479,483,18,21,1479,483,21,17,0,0,1,4,2,1,1,0,2,1,0,0,0,0,2,4,0,0,3,3,3,3,0,0,1897,1543,27,35,1897,1543,26,35,0,0,0,2,0,1,1,0,0,1,2,0,0,0,2,2,0,0,0,3,0,3,0,0,0,1748,38,41,0,1748,45,42,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,49,56,0,0,49,56
2506,2007-01-14,Everton,Reading,1,1,1,1,0,0,3,2,0,2,0,2,0,2,0,1,0,0,6,3,0,0,3,3,0,3,0,0,0,22,15,13,0,22,13,15,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,3,1,0,0,19,22,0,0,22,19,0,0,2,2,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,3,1,0,0,28,36,0,0,29,36,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,3,3,0,0,0,0,0,0,42,46,0,0,43,39,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,3,0,0,57,50,0,0,57,50
2507,2007-01-14,Tottenham,Newcastle,2,3,0,3,2,3,0,1,0,1,2,0,0,1,1,1,2,3,2,3,3,3,0,1,0,0,1,0,379,22,15,13,379,22,13,15,1,3,2,3,0,1,1,1,0,1,1,1,1,3,3,2,3,3,3,3,0,0,0,0,644,288,19,22,644,288,22,19,1,0,5,1,0,1,1,0,0,1,1,2,1,0,2,1,3,0,3,0,0,3,0,0,1036,876,36,28,1036,876,29,32,0,4,2,3,1,0,2,3,1,0,1,0,0,4,3,1,0,3,3,3,3,0,0,3,1446,1128,40,43,1446,1128,39,36,1,2,3,1,3,1,0,1,3,1,1,1,1,2,1,1,0,3,3,1,3,0,0,1,1810,1477,49,56,1810,1477,49,57
2508,2007-01-20,Aston Villa,Watford,2,0,3,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,3,0,1,3,1,0,126,18,7,0,126,7,19,0,0,0,2,0,0,2,0,0,0,3,1,0,0,1,2,0,0,0,3,0,0,3,0,0,0,28,21,0,0,25,28,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,35,25,0,0,42,35,0,0,1,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,3,1,0,0,52,40,0,0,53,47,0,0,1,2,0,0,0,1,0,0,1,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,56,49,0,0,77,63
2509,2007-01-20,Fulham,Tottenham,1,1,1,1,1,0,0,3,0,0,3,1,0,0,0,3,1,0,2,1,3,1,1,1,0,1,3,1,354,125,19,7,354,125,6,19,2,1,0,2,0,0,1,1,0,0,0,2,2,1,0,3,3,3,1,1,0,0,3,0,812,481,28,21,812,481,21,28,2,2,2,2,1,0,1,2,1,0,1,2,2,2,2,1,3,3,3,1,0,0,0,3,1085,693,33,24,1085,693,25,34,3,0,2,4,2,3,1,0,2,3,1,0,3,0,5,3,3,0,3,3,0,3,0,0,1592,1239,52,42,1592,1239,42,49,0,1,0,2,2,1,1,1,2,1,1,0,0,1,2,1,0,1,0,3,3,1,0,1,1763,1426,56,49,1763,1426,46,62
2510,2007-01-20,Liverpool,Chelsea,2,0,3,0,1,1,3,0,4,0,0,0,4,0,0,3,1,1,4,0,0,3,3,0,3,0,0,1,475,125,19,7,475,125,7,18,0,2,2,0,1,0,2,3,1,0,0,1,0,2,2,2,0,3,3,0,3,0,1,3,749,349,28,21,749,349,21,28,1,1,4,1,2,0,2,3,2,0,0,0,1,1,2,2,0,3,3,3,3,0,1,3,1252,839,42,25,1252,839,25,34,1,0,0,0,0,1,0,1,0,1,0,3,1,0,1,0,3,0,1,0,0,3,0,3,1567,1109,52,35,1567,1109,38,52,1,2,1,0,0,1,1,1,0,1,0,4,1,2,1,1,3,3,3,0,0,0,1,1,1763,1350,56,49,1763,1350,41,55
2511,2007-01-20,Man City,Blackburn,0,3,0,3,0,4,2,0,0,2,2,3,0,2,1,0,0,4,0,0,1,3,3,1,1,0,3,3,427,125,19,7,427,125,7,19,1,2,0,0,1,0,1,2,1,0,2,1,1,2,2,6,1,3,0,0,1,0,0,0,798,258,28,21,798,258,21,28,1,0,1,0,1,0,0,2,1,0,2,1,1,0,1,1,1,1,0,0,1,1,0,3,1099,637,34,25,1099,637,25,35,2,2,0,3,2,3,3,0,2,3,0,1,2,2,1,1,1,0,1,3,1,3,3,0,1588,1244,47,42,1588,1244,42,46,0,1,3,1,0,0,0,0,0,0,1,3,0,1,2,2,0,3,3,0,0,0,0,0,0,1421,63,52,0,1421,49,76
2512,2007-01-20,Middlesbrough,Bolton,5,1,3,0,4,0,3,1,3,0,0,0,3,0,1,3,4,0,0,3,3,1,3,0,0,1,1,0,300,126,19,7,300,126,7,19,1,1,2,2,1,1,2,2,1,1,0,1,1,1,3,0,1,1,3,3,1,1,0,3,804,262,28,21,804,262,21,28,2,0,1,0,0,0,1,1,0,0,1,0,2,0,2,0,3,1,1,1,0,1,0,3,1022,707,42,25,1022,707,25,35,1,2,1,2,1,0,0,0,1,0,2,1,1,2,4,1,1,3,0,3,1,0,0,0,1827,1225,49,33,1827,1225,42,49,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,3,1,3,0,0,3,0,0,1978,63,46,0,1978,52,63
2513,2007-01-20,Newcastle,West Ham,2,2,1,1,0,0,2,2,0,2,3,0,0,2,2,3,0,0,3,6,1,0,1,0,1,3,1,0,518,125,19,6,518,125,7,19,4,2,3,3,0,4,1,0,0,4,1,0,4,2,0,0,3,0,3,3,0,3,3,1,1615,399,28,21,1615,399,21,28,3,2,2,2,1,2,2,0,1,2,1,1,3,2,1,4,3,1,3,3,0,1,3,0,1729,1470,35,25,1729,1470,25,42,2,3,3,1,1,0,0,0,1,0,2,0,2,3,1,2,3,3,3,3,0,0,0,0,2105,1945,45,38,2105,1945,34,48,0,1,1,1,0,0,2,0,0,0,0,3,0,1,0,1,0,3,3,0,0,0,3,0,0,2275,55,42,0,2275,45,63
2514,2007-01-20,Portsmouth,Charlton,0,1,0,3,1,0,1,1,2,1,3,0,2,1,1,1,1,0,1,4,0,0,1,1,3,3,3,0,455,126,19,7,455,126,7,18,4,2,3,3,2,1,1,0,2,1,1,2,4,2,2,2,3,3,3,3,0,0,0,0,651,278,28,21,651,278,21,28,1,2,2,1,2,1,2,1,2,1,0,2,1,2,2,5,0,3,3,0,3,0,1,0,1204,882,42,25,1204,882,24,42,0,1,2,2,0,1,3,1,0,1,2,2,0,1,0,2,0,1,1,1,0,1,3,0,0,1015,49,35,0,1015,35,49,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,63,52,0,0,46,63
2515,2007-01-20,Reading,Sheffield United,3,1,3,0,0,1,6,1,0,2,1,1,0,2,0,1,0,1,1,3,0,0,3,1,0,3,1,0,0,126,19,6,0,126,7,19,0,0,0,3,0,0,0,1,0,0,2,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0,28,21,0,0,21,28,0,0,1,2,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,3,3,0,0,35,25,0,0,25,35,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,3,1,0,0,1,3,0,0,49,42,0,0,40,53,0,0,2,3,0,0,1,0,0,0,0,2,0,0,2,1,0,0,3,3,0,0,0,0,0,0,63,45,0,0,49,56
2516,2007-01-21,Arsenal,Man United,2,1,3,0,0,0,4,0,0,1,1,2,0,1,0,2,0,0,3,2,1,0,3,0,1,3,0,1,383,126,19,8,383,126,8,20,2,2,6,1,4,0,2,3,4,0,2,0,2,2,3,0,0,3,3,3,3,0,0,3,719,287,29,22,719,287,22,29,1,2,2,1,1,0,1,0,1,0,2,2,1,2,3,1,1,3,1,0,1,0,0,0,1029,819,36,26,1029,819,26,35,2,0,3,0,2,0,1,2,2,0,0,1,2,0,3,1,1,1,3,0,1,1,0,3,1376,1218,50,39,1376,1218,43,50,3,2,1,1,1,0,0,2,1,0,1,1,3,2,3,1,3,3,1,1,0,0,0,3,1883,1506,64,42,1883,1506,53,64
2517,2007-01-21,Wigan,Everton,0,2,0,3,1,2,0,4,1,2,1,1,1,2,3,0,1,2,1,2,1,1,0,3,1,1,1,0,355,127,20,8,355,127,7,20,0,0,2,3,0,1,0,2,0,1,3,1,0,0,3,0,0,0,0,3,0,3,0,3,0,484,29,26,0,484,22,29,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,36,43,0,0,26,43,0,0,0,0,0,0,3,0,0,0,1,2,0,0,2,3,0,0,0,0,0,0,3,0,0,0,39,46,0,0,35,53,0,0,0,3,0,0,0,1,0,0,4,1,0,0,2,1,0,0,0,3,0,0,0,1,0,0,50,56,0,0,49,57
2518,2007-01-23,Watford,Blackburn,2,1,3,0,0,0,0,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,3,0,0,10,3,0,0,1,0,0,0,1,3,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,28,22,0,0,24,22,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,6,0,0,1,3,0,0,0,0,0,0,45,31,0,0,28,31,0,0,0,2,0,0,3,2,0,0,1,1,0,0,1,1,0,0,0,3,0,0,3,3,0,0,56,38,0,0,45,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,80,50,0,0,52,49
2519,2007-01-30,Portsmouth,Middlesbrough,0,0,1,1,1,0,0,1,0,4,1,3,0,4,1,1,1,0,5,1,3,0,0,1,0,3,0,3,290,155,10,17,290,155,10,17,2,1,1,3,1,1,1,1,1,1,1,2,2,1,3,2,3,1,1,3,0,1,0,0,728,472,29,31,728,472,29,31,5,1,3,1,1,1,0,0,1,1,1,2,5,1,2,0,3,1,3,0,0,1,0,1,990,828,38,35,990,828,38,35,0,0,2,2,0,0,1,1,0,0,0,2,0,0,1,2,0,1,3,1,0,1,1,0,0,1151,52,45,0,1151,52,43,0,0,2,0,0,0,2,1,0,0,2,0,0,0,1,2,0,0,1,1,0,0,3,0,0,0,59,62,0,0,59,56
2520,2007-01-30,Reading,Wigan,3,2,3,0,0,1,3,1,0,0,2,0,0,0,1,1,0,1,0,4,0,3,3,1,0,0,3,0,0,157,10,16,0,157,9,17,0,0,6,3,0,0,3,1,0,0,0,2,0,0,0,3,0,0,3,3,0,0,3,0,0,0,29,31,0,0,29,35,0,0,0,2,0,0,3,1,0,0,2,2,0,0,2,1,0,0,0,1,0,0,3,1,0,0,38,35,0,0,38,52,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,45,52,0,0,45,55,0,0,1,3,0,0,1,1,0,0,0,2,0,0,0,3,0,0,3,3,0,0,3,0,0,0,59,55,0,0,48,65
2521,2007-01-30,Sheffield United,Fulham,2,0,3,0,0,1,1,3,0,0,1,3,0,0,1,1,0,1,1,3,0,3,1,3,0,0,1,1,0,157,17,10,0,157,10,17,0,0,1,3,0,0,0,2,0,0,0,1,0,0,0,2,0,0,3,3,0,0,1,1,0,0,31,29,0,0,29,31,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,3,0,0,1,1,0,0,35,38,0,0,38,34,0,0,2,0,0,0,1,0,0,0,2,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,50,45,0,0,43,52,0,0,2,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0,59,63,0,0,62,59
2522,2007-01-30,West Ham,Liverpool,1,2,0,3,1,2,3,2,2,1,0,3,2,1,3,2,1,2,2,0,0,3,1,1,3,0,0,3,279,157,17,10,279,157,10,17,0,2,0,6,3,0,0,1,3,0,1,0,0,2,3,0,0,3,0,3,3,0,0,3,1458,458,31,29,1458,458,29,31,1,2,1,0,1,0,0,0,1,0,2,0,1,2,2,1,1,3,0,1,1,0,0,0,1858,1550,35,38,1858,1550,38,35,1,2,1,4,1,1,0,3,1,1,0,0,1,2,4,0,1,3,3,3,1,0,0,3,2326,1991,44,52,2326,1991,52,45,0,3,0,2,0,0,0,4,0,0,2,0,0,3,0,0,0,3,0,3,0,0,1,3,0,2187,55,58,0,2187,62,59
2523,2007-01-31,Bolton,Charlton,1,1,1,1,4,2,0,5,1,0,3,1,1,0,0,1,4,2,1,0,3,3,1,3,0,0,3,3,284,158,18,11,284,158,18,11,4,0,3,3,1,1,1,0,1,1,2,0,4,0,2,4,3,0,3,3,0,3,0,0,900,459,32,30,900,459,32,29,0,1,2,0,0,2,2,0,0,2,1,2,0,1,2,2,1,0,3,0,1,3,1,0,1250,655,36,39,1250,655,35,39,1,1,4,0,2,2,3,1,2,2,0,1,1,1,0,5,0,0,3,0,3,3,3,0,1621,1096,53,46,1621,1096,46,53,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,2,1,1,0,3,1,1,0,0,1873,1474,63,60,1873,1474,57,60
